date_id,date,channel,spend
20180225,2018-02-25 00:00:00,Meta,1037.31
20180226,2018-02-26 00:00:00,Meta,1455.99
20180227,2018-02-27 00:00:00,Meta,1505.34
20180228,2018-02-28 00:00:00,Meta,1529.45
20180301,2018-03-01 00:00:00,Meta,1514.81
20180302,2018-03-02 00:00:00,Meta,1442.27
20180303,2018-03-03 00:00:00,Meta,1090.39
20180304,2018-03-04 00:00:00,Meta,1349.14
20180305,2018-03-05 00:00:00,Meta,1743.36
20180306,2018-03-06 00:00:00,Meta,1264.25
20180307,2018-03-07 00:00:00,Meta,1709.17
20180308,2018-03-08 00:00:00,Meta,1752.74
20180309,2018-03-09 00:00:00,Meta,1582.53
20180310,2018-03-10 00:00:00,Meta,1197.84
20180311,2018-03-11 00:00:00,Meta,1051.1
20180312,2018-03-12 00:00:00,Meta,1314.38
20180313,2018-03-13 00:00:00,Meta,1311.71
20180314,2018-03-14 00:00:00,Meta,1355.29
20180315,2018-03-15 00:00:00,Meta,1498.99
20180316,2018-03-16 00:00:00,Meta,1698.81
20180317,2018-03-17 00:00:00,Meta,1294.58
20180318,2018-03-18 00:00:00,Meta,1230.97
20180319,2018-03-19 00:00:00,Meta,1670.9
20180320,2018-03-20 00:00:00,Meta,1634.73
20180321,2018-03-21 00:00:00,Meta,1439.1
20180322,2018-03-22 00:00:00,Meta,1586.91
20180323,2018-03-23 00:00:00,Meta,1396.87
20180324,2018-03-24 00:00:00,Meta,1199.13
20180325,2018-03-25 00:00:00,Meta,1095.79
20180326,2018-03-26 00:00:00,Meta,1404.95
20180327,2018-03-27 00:00:00,Meta,1334.33
20180328,2018-03-28 00:00:00,Meta,1690.74
20180329,2018-03-29 00:00:00,Meta,1634.93
20180330,2018-03-30 00:00:00,Meta,1487.93
20180331,2018-03-31 00:00:00,Meta,1285.73
20180401,2018-04-01 00:00:00,Meta,1319.49
20180402,2018-04-02 00:00:00,Meta,1509.33
20180403,2018-04-03 00:00:00,Meta,1339.42
20180404,2018-04-04 00:00:00,Meta,1677.51
20180405,2018-04-05 00:00:00,Meta,1321.92
20180406,2018-04-06 00:00:00,Meta,1715.18
20180407,2018-04-07 00:00:00,Meta,1163.9
20180408,2018-04-08 00:00:00,Meta,1030.34
20180409,2018-04-09 00:00:00,Meta,1649.08
20180410,2018-04-10 00:00:00,Meta,1408.5
20180411,2018-04-11 00:00:00,Meta,1565.09
20180412,2018-04-12 00:00:00,Meta,1241.63
20180413,2018-04-13 00:00:00,Meta,1557.63
20180414,2018-04-14 00:00:00,Meta,1047.98
20180415,2018-04-15 00:00:00,Meta,1373.49
20180416,2018-04-16 00:00:00,Meta,1570.16
20180417,2018-04-17 00:00:00,Meta,1658.34
20180418,2018-04-18 00:00:00,Meta,1296.86
20180419,2018-04-19 00:00:00,Meta,1484.88
20180420,2018-04-20 00:00:00,Meta,1366.57
20180421,2018-04-21 00:00:00,Meta,1232.39
20180422,2018-04-22 00:00:00,Meta,1046.62
20180423,2018-04-23 00:00:00,Meta,1646.38
20180424,2018-04-24 00:00:00,Meta,1242.24
20180425,2018-04-25 00:00:00,Meta,1450.5
20180426,2018-04-26 00:00:00,Meta,1532.03
20180427,2018-04-27 00:00:00,Meta,1437.0
20180428,2018-04-28 00:00:00,Meta,1376.76
20180429,2018-04-29 00:00:00,Meta,1020.92
20180430,2018-04-30 00:00:00,Meta,1726.55
20180501,2018-05-01 00:00:00,Meta,1455.28
20180502,2018-05-02 00:00:00,Meta,1423.3
20180503,2018-05-03 00:00:00,Meta,1524.13
20180504,2018-05-04 00:00:00,Meta,1396.82
20180505,2018-05-05 00:00:00,Meta,1293.97
20180506,2018-05-06 00:00:00,Meta,1255.03
20180507,2018-05-07 00:00:00,Meta,1429.18
20180508,2018-05-08 00:00:00,Meta,1617.69
20180509,2018-05-09 00:00:00,Meta,1660.75
20180510,2018-05-10 00:00:00,Meta,1687.44
20180511,2018-05-11 00:00:00,Meta,1655.8
20180512,2018-05-12 00:00:00,Meta,1327.5
20180513,2018-05-13 00:00:00,Meta,1029.65
20180514,2018-05-14 00:00:00,Meta,1365.89
20180515,2018-05-15 00:00:00,Meta,1376.0
20180516,2018-05-16 00:00:00,Meta,1648.99
20180517,2018-05-17 00:00:00,Meta,1254.55
20180518,2018-05-18 00:00:00,Meta,1505.25
20180519,2018-05-19 00:00:00,Meta,1249.45
20180520,2018-05-20 00:00:00,Meta,1117.85
20180521,2018-05-21 00:00:00,Meta,1552.82
20180522,2018-05-22 00:00:00,Meta,1597.35
20180523,2018-05-23 00:00:00,Meta,1458.21
20180524,2018-05-24 00:00:00,Meta,1507.1
20180525,2018-05-25 00:00:00,Meta,1542.53
20180526,2018-05-26 00:00:00,Meta,1011.21
20180527,2018-05-27 00:00:00,Meta,1263.25
20180528,2018-05-28 00:00:00,Meta,1203.25
20180529,2018-05-29 00:00:00,Meta,1373.48
20180530,2018-05-30 00:00:00,Meta,1608.36
20180531,2018-05-31 00:00:00,Meta,1351.93
20180601,2018-06-01 00:00:00,Meta,1452.05
20180602,2018-06-02 00:00:00,Meta,903.11
20180603,2018-06-03 00:00:00,Meta,1147.93
20180604,2018-06-04 00:00:00,Meta,1168.55
20180605,2018-06-05 00:00:00,Meta,1475.08
20180606,2018-06-06 00:00:00,Meta,1609.22
20180607,2018-06-07 00:00:00,Meta,1240.49
20180608,2018-06-08 00:00:00,Meta,1260.12
20180609,2018-06-09 00:00:00,Meta,930.5
20180610,2018-06-10 00:00:00,Meta,1139.76
20180611,2018-06-11 00:00:00,Meta,1287.16
20180612,2018-06-12 00:00:00,Meta,1289.35
20180613,2018-06-13 00:00:00,Meta,1143.28
20180614,2018-06-14 00:00:00,Meta,1284.96
20180615,2018-06-15 00:00:00,Meta,1498.74
20180616,2018-06-16 00:00:00,Meta,1116.32
20180617,2018-06-17 00:00:00,Meta,934.4
20180618,2018-06-18 00:00:00,Meta,1195.23
20180619,2018-06-19 00:00:00,Meta,1347.67
20180620,2018-06-20 00:00:00,Meta,1158.62
20180621,2018-06-21 00:00:00,Meta,1384.81
20180622,2018-06-22 00:00:00,Meta,1392.49
20180623,2018-06-23 00:00:00,Meta,1050.39
20180624,2018-06-24 00:00:00,Meta,1144.19
20180625,2018-06-25 00:00:00,Meta,1494.9
20180626,2018-06-26 00:00:00,Meta,1453.13
20180627,2018-06-27 00:00:00,Meta,1532.86
20180628,2018-06-28 00:00:00,Meta,1370.97
20180629,2018-06-29 00:00:00,Meta,1474.45
20180630,2018-06-30 00:00:00,Meta,1172.98
20180701,2018-07-01 00:00:00,Meta,986.31
20180702,2018-07-02 00:00:00,Meta,1508.62
20180703,2018-07-03 00:00:00,Meta,1518.8
20180704,2018-07-04 00:00:00,Meta,1517.23
20180705,2018-07-05 00:00:00,Meta,1298.78
20180706,2018-07-06 00:00:00,Meta,1429.87
20180707,2018-07-07 00:00:00,Meta,1185.51
20180708,2018-07-08 00:00:00,Meta,1026.87
20180709,2018-07-09 00:00:00,Meta,1331.55
20180710,2018-07-10 00:00:00,Meta,1491.39
20180711,2018-07-11 00:00:00,Meta,1247.0
20180712,2018-07-12 00:00:00,Meta,1187.56
20180713,2018-07-13 00:00:00,Meta,1530.63
20180714,2018-07-14 00:00:00,Meta,1067.5
20180715,2018-07-15 00:00:00,Meta,1145.07
20180716,2018-07-16 00:00:00,Meta,1484.81
20180717,2018-07-17 00:00:00,Meta,1106.93
20180718,2018-07-18 00:00:00,Meta,1356.67
20180719,2018-07-19 00:00:00,Meta,1473.65
20180720,2018-07-20 00:00:00,Meta,1299.83
20180721,2018-07-21 00:00:00,Meta,966.96
20180722,2018-07-22 00:00:00,Meta,1012.44
20180723,2018-07-23 00:00:00,Meta,1347.37
20180724,2018-07-24 00:00:00,Meta,1526.9
20180725,2018-07-25 00:00:00,Meta,1338.97
20180726,2018-07-26 00:00:00,Meta,1150.51
20180727,2018-07-27 00:00:00,Meta,1110.19
20180728,2018-07-28 00:00:00,Meta,921.35
20180729,2018-07-29 00:00:00,Meta,1008.47
20180730,2018-07-30 00:00:00,Meta,1205.27
20180731,2018-07-31 00:00:00,Meta,1372.95
20180801,2018-08-01 00:00:00,Meta,1411.06
20180802,2018-08-02 00:00:00,Meta,1111.27
20180803,2018-08-03 00:00:00,Meta,1355.81
20180804,2018-08-04 00:00:00,Meta,984.46
20180805,2018-08-05 00:00:00,Meta,918.5
20180806,2018-08-06 00:00:00,Meta,1442.68
20180807,2018-08-07 00:00:00,Meta,1472.82
20180808,2018-08-08 00:00:00,Meta,1363.81
20180809,2018-08-09 00:00:00,Meta,1122.18
20180810,2018-08-10 00:00:00,Meta,1364.69
20180811,2018-08-11 00:00:00,Meta,1012.3
20180812,2018-08-12 00:00:00,Meta,1106.41
20180813,2018-08-13 00:00:00,Meta,1412.1
20180814,2018-08-14 00:00:00,Meta,1362.91
20180815,2018-08-15 00:00:00,Meta,1166.21
20180816,2018-08-16 00:00:00,Meta,1150.67
20180817,2018-08-17 00:00:00,Meta,1118.15
20180818,2018-08-18 00:00:00,Meta,880.66
20180819,2018-08-19 00:00:00,Meta,915.15
20180820,2018-08-20 00:00:00,Meta,1419.59
20180821,2018-08-21 00:00:00,Meta,1094.61
20180822,2018-08-22 00:00:00,Meta,1154.83
20180823,2018-08-23 00:00:00,Meta,1352.68
20180824,2018-08-24 00:00:00,Meta,1057.82
20180825,2018-08-25 00:00:00,Meta,1106.11
20180826,2018-08-26 00:00:00,Meta,968.03
20180827,2018-08-27 00:00:00,Meta,1106.44
20180828,2018-08-28 00:00:00,Meta,1121.15
20180829,2018-08-29 00:00:00,Meta,1404.29
20180830,2018-08-30 00:00:00,Meta,1467.71
20180831,2018-08-31 00:00:00,Meta,1274.37
20180901,2018-09-01 00:00:00,Meta,1042.21
20180902,2018-09-02 00:00:00,Meta,994.09
20180903,2018-09-03 00:00:00,Meta,1087.57
20180904,2018-09-04 00:00:00,Meta,1406.45
20180905,2018-09-05 00:00:00,Meta,1047.15
20180906,2018-09-06 00:00:00,Meta,1033.38
20180907,2018-09-07 00:00:00,Meta,1226.48
20180908,2018-09-08 00:00:00,Meta,1051.13
20180909,2018-09-09 00:00:00,Meta,1055.65
20180910,2018-09-10 00:00:00,Meta,1327.9
20180911,2018-09-11 00:00:00,Meta,1208.78
20180912,2018-09-12 00:00:00,Meta,1157.94
20180913,2018-09-13 00:00:00,Meta,1100.74
20180914,2018-09-14 00:00:00,Meta,1340.79
20180915,2018-09-15 00:00:00,Meta,1127.42
20180916,2018-09-16 00:00:00,Meta,1028.05
20180917,2018-09-17 00:00:00,Meta,1154.2
20180918,2018-09-18 00:00:00,Meta,1039.85
20180919,2018-09-19 00:00:00,Meta,1090.79
20180920,2018-09-20 00:00:00,Meta,1141.11
20180921,2018-09-21 00:00:00,Meta,1162.11
20180922,2018-09-22 00:00:00,Meta,992.26
20180923,2018-09-23 00:00:00,Meta,996.36
20180924,2018-09-24 00:00:00,Meta,1271.51
20180925,2018-09-25 00:00:00,Meta,1308.54
20180926,2018-09-26 00:00:00,Meta,1375.22
20180927,2018-09-27 00:00:00,Meta,1329.29
20180928,2018-09-28 00:00:00,Meta,1138.04
20180929,2018-09-29 00:00:00,Meta,872.79
20180930,2018-09-30 00:00:00,Meta,1011.22
20181001,2018-10-01 00:00:00,Meta,1318.23
20181002,2018-10-02 00:00:00,Meta,1373.38
20181003,2018-10-03 00:00:00,Meta,1130.93
20181004,2018-10-04 00:00:00,Meta,1350.09
20181005,2018-10-05 00:00:00,Meta,1251.49
20181006,2018-10-06 00:00:00,Meta,929.23
20181007,2018-10-07 00:00:00,Meta,868.7
20181008,2018-10-08 00:00:00,Meta,1292.43
20181009,2018-10-09 00:00:00,Meta,1211.74
20181010,2018-10-10 00:00:00,Meta,1220.03
20181011,2018-10-11 00:00:00,Meta,1283.58
20181012,2018-10-12 00:00:00,Meta,1182.82
20181013,2018-10-13 00:00:00,Meta,1024.97
20181014,2018-10-14 00:00:00,Meta,1124.97
20181015,2018-10-15 00:00:00,Meta,1229.19
20181016,2018-10-16 00:00:00,Meta,1188.2
20181017,2018-10-17 00:00:00,Meta,1382.88
20160904,2016-09-04 00:00:00,Google,822.08
20160905,2016-09-05 00:00:00,Google,1005.93
20160906,2016-09-06 00:00:00,Google,1060.37
20160907,2016-09-07 00:00:00,Google,856.85
20160908,2016-09-08 00:00:00,Google,809.84
20160909,2016-09-09 00:00:00,Google,814.48
20160910,2016-09-10 00:00:00,Google,621.46
20160911,2016-09-11 00:00:00,Google,675.67
20160912,2016-09-12 00:00:00,Google,1077.01
20160913,2016-09-13 00:00:00,Google,775.77
20160914,2016-09-14 00:00:00,Google,1005.84
20160915,2016-09-15 00:00:00,Google,965.39
20160916,2016-09-16 00:00:00,Google,887.17
20160917,2016-09-17 00:00:00,Google,768.05
20160918,2016-09-18 00:00:00,Google,812.65
20160919,2016-09-19 00:00:00,Google,1085.53
20160920,2016-09-20 00:00:00,Google,899.78
20160921,2016-09-21 00:00:00,Google,1069.68
20160922,2016-09-22 00:00:00,Google,894.6
20160923,2016-09-23 00:00:00,Google,909.25
20160924,2016-09-24 00:00:00,Google,789.33
20160925,2016-09-25 00:00:00,Google,735.69
20160926,2016-09-26 00:00:00,Google,870.67
20160927,2016-09-27 00:00:00,Google,1028.16
20160928,2016-09-28 00:00:00,Google,1072.81
20160929,2016-09-29 00:00:00,Google,1086.47
20160930,2016-09-30 00:00:00,Google,1087.44
20161001,2016-10-01 00:00:00,Google,756.89
20161002,2016-10-02 00:00:00,Google,827.66
20161003,2016-10-03 00:00:00,Google,859.17
20161004,2016-10-04 00:00:00,Google,998.06
20161005,2016-10-05 00:00:00,Google,827.64
20161006,2016-10-06 00:00:00,Google,1088.43
20161007,2016-10-07 00:00:00,Google,858.47
20161008,2016-10-08 00:00:00,Google,779.68
20161009,2016-10-09 00:00:00,Google,715.36
20161010,2016-10-10 00:00:00,Google,784.78
20161011,2016-10-11 00:00:00,Google,796.13
20161012,2016-10-12 00:00:00,Google,941.67
20161013,2016-10-13 00:00:00,Google,1093.05
20161014,2016-10-14 00:00:00,Google,866.43
20161015,2016-10-15 00:00:00,Google,661.26
20161016,2016-10-16 00:00:00,Google,799.11
20161017,2016-10-17 00:00:00,Google,903.39
20161018,2016-10-18 00:00:00,Google,1040.7
20161019,2016-10-19 00:00:00,Google,999.13
20161020,2016-10-20 00:00:00,Google,1001.97
20161021,2016-10-21 00:00:00,Google,1011.03
20161022,2016-10-22 00:00:00,Google,755.88
20161023,2016-10-23 00:00:00,Google,623.9
20161024,2016-10-24 00:00:00,Google,1012.33
20161025,2016-10-25 00:00:00,Google,865.42
20161026,2016-10-26 00:00:00,Google,897.14
20161027,2016-10-27 00:00:00,Google,798.64
20161028,2016-10-28 00:00:00,Google,1032.88
20161029,2016-10-29 00:00:00,Google,642.98
20161030,2016-10-30 00:00:00,Google,671.74
20161031,2016-10-31 00:00:00,Google,797.58
20161101,2016-11-01 00:00:00,Google,1043.54
20161102,2016-11-02 00:00:00,Google,845.8
20161103,2016-11-03 00:00:00,Google,1016.09
20161104,2016-11-04 00:00:00,Google,895.18
20161105,2016-11-05 00:00:00,Google,645.64
20161106,2016-11-06 00:00:00,Google,675.73
20161107,2016-11-07 00:00:00,Google,820.85
20161108,2016-11-08 00:00:00,Google,899.13
20161109,2016-11-09 00:00:00,Google,861.29
20161110,2016-11-10 00:00:00,Google,906.99
20161111,2016-11-11 00:00:00,Google,1089.03
20161112,2016-11-12 00:00:00,Google,757.98
20161113,2016-11-13 00:00:00,Google,885.14
20161114,2016-11-14 00:00:00,Google,1072.18
20161115,2016-11-15 00:00:00,Google,858.76
20161116,2016-11-16 00:00:00,Google,1021.35
20161117,2016-11-17 00:00:00,Google,1064.31
20161118,2016-11-18 00:00:00,Google,1046.34
20161119,2016-11-19 00:00:00,Google,902.71
20161120,2016-11-20 00:00:00,Google,712.5
20161121,2016-11-21 00:00:00,Google,961.89
20161122,2016-11-22 00:00:00,Google,823.63
20161123,2016-11-23 00:00:00,Google,1077.55
20161124,2016-11-24 00:00:00,Google,1093.25
20161125,2016-11-25 00:00:00,Google,942.75
20161126,2016-11-26 00:00:00,Google,892.49
20161127,2016-11-27 00:00:00,Google,824.63
20161128,2016-11-28 00:00:00,Google,997.0
20161129,2016-11-29 00:00:00,Google,986.66
20161130,2016-11-30 00:00:00,Google,1130.87
20161201,2016-12-01 00:00:00,Google,1038.25
20161202,2016-12-02 00:00:00,Google,1010.27
20161203,2016-12-03 00:00:00,Google,800.89
20161204,2016-12-04 00:00:00,Google,740.54
20161205,2016-12-05 00:00:00,Google,1096.74
20161206,2016-12-06 00:00:00,Google,910.42
20161207,2016-12-07 00:00:00,Google,904.86
20161208,2016-12-08 00:00:00,Google,924.17
20161209,2016-12-09 00:00:00,Google,1050.37
20161210,2016-12-10 00:00:00,Google,775.44
20161211,2016-12-11 00:00:00,Google,690.1
20161212,2016-12-12 00:00:00,Google,938.0
20161213,2016-12-13 00:00:00,Google,1004.36
20161214,2016-12-14 00:00:00,Google,1178.29
20161215,2016-12-15 00:00:00,Google,1187.27
20161216,2016-12-16 00:00:00,Google,1085.16
20161217,2016-12-17 00:00:00,Google,746.34
20161218,2016-12-18 00:00:00,Google,751.17
20161219,2016-12-19 00:00:00,Google,960.93
20161220,2016-12-20 00:00:00,Google,941.48
20161221,2016-12-21 00:00:00,Google,925.27
20161222,2016-12-22 00:00:00,Google,942.74
20161223,2016-12-23 00:00:00,Google,1184.53
20161224,2016-12-24 00:00:00,Google,762.68
20161225,2016-12-25 00:00:00,Google,932.44
20161226,2016-12-26 00:00:00,Google,1132.22
20161227,2016-12-27 00:00:00,Google,923.81
20161228,2016-12-28 00:00:00,Google,980.34
20161229,2016-12-29 00:00:00,Google,987.34
20161230,2016-12-30 00:00:00,Google,992.81
20161231,2016-12-31 00:00:00,Google,940.71
20170101,2017-01-01 00:00:00,Google,928.42
20170102,2017-01-02 00:00:00,Google,1097.21
20170103,2017-01-03 00:00:00,Google,977.01
20170104,2017-01-04 00:00:00,Google,1146.05
20170105,2017-01-05 00:00:00,Google,1130.09
20170106,2017-01-06 00:00:00,Google,926.77
20170107,2017-01-07 00:00:00,Google,852.2
20170108,2017-01-08 00:00:00,Google,836.87
20170109,2017-01-09 00:00:00,Google,1032.97
20170110,2017-01-10 00:00:00,Google,1157.74
20170111,2017-01-11 00:00:00,Google,1135.49
20170112,2017-01-12 00:00:00,Google,1016.93
20170113,2017-01-13 00:00:00,Google,1229.01
20170114,2017-01-14 00:00:00,Google,868.92
20170115,2017-01-15 00:00:00,Google,950.74
20170116,2017-01-16 00:00:00,Google,1210.25
20170117,2017-01-17 00:00:00,Google,1074.61
20170118,2017-01-18 00:00:00,Google,1228.7
20170119,2017-01-19 00:00:00,Google,1029.71
20170120,2017-01-20 00:00:00,Google,952.47
20170121,2017-01-21 00:00:00,Google,938.24
20170122,2017-01-22 00:00:00,Google,833.67
20170123,2017-01-23 00:00:00,Google,995.61
20170124,2017-01-24 00:00:00,Google,1206.89
20170125,2017-01-25 00:00:00,Google,1235.18
20170126,2017-01-26 00:00:00,Google,1007.74
20170127,2017-01-27 00:00:00,Google,1029.98
20170128,2017-01-28 00:00:00,Google,956.62
20170129,2017-01-29 00:00:00,Google,851.19
20170130,2017-01-30 00:00:00,Google,1093.57
20170131,2017-01-31 00:00:00,Google,967.9
20170201,2017-02-01 00:00:00,Google,1214.34
20170202,2017-02-02 00:00:00,Google,1090.26
20170203,2017-02-03 00:00:00,Google,1129.35
20170204,2017-02-04 00:00:00,Google,1018.78
20170205,2017-02-05 00:00:00,Google,912.39
20170206,2017-02-06 00:00:00,Google,1139.18
20170207,2017-02-07 00:00:00,Google,1099.12
20170208,2017-02-08 00:00:00,Google,1178.67
20170209,2017-02-09 00:00:00,Google,1008.78
20170210,2017-02-10 00:00:00,Google,1067.27
20170211,2017-02-11 00:00:00,Google,915.88
20170212,2017-02-12 00:00:00,Google,799.31
20170213,2017-02-13 00:00:00,Google,1045.88
20170214,2017-02-14 00:00:00,Google,1215.17
20170215,2017-02-15 00:00:00,Google,1033.67
20170216,2017-02-16 00:00:00,Google,1297.46
20170217,2017-02-17 00:00:00,Google,1296.24
20170218,2017-02-18 00:00:00,Google,1023.66
20170219,2017-02-19 00:00:00,Google,832.51
20170220,2017-02-20 00:00:00,Google,1221.34
20170221,2017-02-21 00:00:00,Google,1075.5
20170222,2017-02-22 00:00:00,Google,991.41
20170223,2017-02-23 00:00:00,Google,1133.06
20170224,2017-02-24 00:00:00,Google,966.7
20170225,2017-02-25 00:00:00,Google,985.72
20170226,2017-02-26 00:00:00,Google,985.74
20170227,2017-02-27 00:00:00,Google,940.09
20170228,2017-02-28 00:00:00,Google,932.91
20170301,2017-03-01 00:00:00,Google,1163.79
20170302,2017-03-02 00:00:00,Google,994.75
20170303,2017-03-03 00:00:00,Google,961.2
20170304,2017-03-04 00:00:00,Google,980.39
20170305,2017-03-05 00:00:00,Google,881.87
20170306,2017-03-06 00:00:00,Google,946.16
20170307,2017-03-07 00:00:00,Google,956.21
20170308,2017-03-08 00:00:00,Google,1089.24
20170309,2017-03-09 00:00:00,Google,1055.77
20170310,2017-03-10 00:00:00,Google,1298.66
20170311,2017-03-11 00:00:00,Google,1023.94
20170312,2017-03-12 00:00:00,Google,784.53
20170313,2017-03-13 00:00:00,Google,969.15
20170314,2017-03-14 00:00:00,Google,1137.61
20170315,2017-03-15 00:00:00,Google,1147.03
20170316,2017-03-16 00:00:00,Google,1327.58
20170317,2017-03-17 00:00:00,Google,1157.91
20170318,2017-03-18 00:00:00,Google,794.62
20170319,2017-03-19 00:00:00,Google,894.98
20170320,2017-03-20 00:00:00,Google,1123.35
20170321,2017-03-21 00:00:00,Google,1050.98
20170322,2017-03-22 00:00:00,Google,1126.9
20170323,2017-03-23 00:00:00,Google,1276.22
20170324,2017-03-24 00:00:00,Google,1083.42
20170325,2017-03-25 00:00:00,Google,876.71
20170326,2017-03-26 00:00:00,Google,947.36
20170327,2017-03-27 00:00:00,Google,1252.17
20170328,2017-03-28 00:00:00,Google,1061.2
20170329,2017-03-29 00:00:00,Google,1162.39
20170330,2017-03-30 00:00:00,Google,996.17
20170331,2017-03-31 00:00:00,Google,982.64
20170401,2017-04-01 00:00:00,Google,984.51
20170402,2017-04-02 00:00:00,Google,783.93
20170403,2017-04-03 00:00:00,Google,997.09
20170404,2017-04-04 00:00:00,Google,964.33
20170405,2017-04-05 00:00:00,Google,953.73
20170406,2017-04-06 00:00:00,Google,1038.13
20170407,2017-04-07 00:00:00,Google,1143.4
20170408,2017-04-08 00:00:00,Google,1023.08
20170409,2017-04-09 00:00:00,Google,790.15
20170410,2017-04-10 00:00:00,Google,1139.08
20170411,2017-04-11 00:00:00,Google,1285.02
20170412,2017-04-12 00:00:00,Google,1169.18
20170413,2017-04-13 00:00:00,Google,994.76
20170414,2017-04-14 00:00:00,Google,1010.44
20170415,2017-04-15 00:00:00,Google,987.0
20170416,2017-04-16 00:00:00,Google,981.43
20170417,2017-04-17 00:00:00,Google,1126.39
20170418,2017-04-18 00:00:00,Google,939.09
20170419,2017-04-19 00:00:00,Google,1153.13
20170420,2017-04-20 00:00:00,Google,1060.78
20170421,2017-04-21 00:00:00,Google,1111.84
20170422,2017-04-22 00:00:00,Google,776.73
20170423,2017-04-23 00:00:00,Google,972.55
20170424,2017-04-24 00:00:00,Google,1178.67
20170425,2017-04-25 00:00:00,Google,1071.34
20170426,2017-04-26 00:00:00,Google,1124.66
20170427,2017-04-27 00:00:00,Google,1083.15
20170428,2017-04-28 00:00:00,Google,982.79
20170429,2017-04-29 00:00:00,Google,926.2
20170430,2017-04-30 00:00:00,Google,773.91
20170501,2017-05-01 00:00:00,Google,1190.29
20170502,2017-05-02 00:00:00,Google,990.41
20170503,2017-05-03 00:00:00,Google,1155.24
20170504,2017-05-04 00:00:00,Google,977.68
20170505,2017-05-05 00:00:00,Google,915.47
20170506,2017-05-06 00:00:00,Google,760.6
20170507,2017-05-07 00:00:00,Google,939.84
20170508,2017-05-08 00:00:00,Google,913.54
20170509,2017-05-09 00:00:00,Google,1227.33
20170510,2017-05-10 00:00:00,Google,1017.96
20170511,2017-05-11 00:00:00,Google,1250.04
20170512,2017-05-12 00:00:00,Google,1108.79
20170513,2017-05-13 00:00:00,Google,969.56
20170514,2017-05-14 00:00:00,Google,713.75
20170515,2017-05-15 00:00:00,Google,1089.57
20170516,2017-05-16 00:00:00,Google,1018.56
20170517,2017-05-17 00:00:00,Google,960.62
20170518,2017-05-18 00:00:00,Google,1107.01
20170519,2017-05-19 00:00:00,Google,1214.27
20170520,2017-05-20 00:00:00,Google,908.4
20170521,2017-05-21 00:00:00,Google,876.65
20170522,2017-05-22 00:00:00,Google,1214.08
20170523,2017-05-23 00:00:00,Google,1003.49
20170524,2017-05-24 00:00:00,Google,1028.78
20170525,2017-05-25 00:00:00,Google,1148.44
20170526,2017-05-26 00:00:00,Google,900.74
20170527,2017-05-27 00:00:00,Google,790.16
20170528,2017-05-28 00:00:00,Google,716.53
20170529,2017-05-29 00:00:00,Google,1266.23
20170530,2017-05-30 00:00:00,Google,926.13
20170531,2017-05-31 00:00:00,Google,1086.41
20170601,2017-06-01 00:00:00,Google,1072.33
20170602,2017-06-02 00:00:00,Google,942.57
20170603,2017-06-03 00:00:00,Google,777.81
20170604,2017-06-04 00:00:00,Google,825.51
20170605,2017-06-05 00:00:00,Google,883.0
20170606,2017-06-06 00:00:00,Google,1146.7
20170607,2017-06-07 00:00:00,Google,1169.25
20170608,2017-06-08 00:00:00,Google,1022.58
20170609,2017-06-09 00:00:00,Google,883.88
20170610,2017-06-10 00:00:00,Google,674.9
20170611,2017-06-11 00:00:00,Google,811.16
20170612,2017-06-12 00:00:00,Google,1178.79
20170613,2017-06-13 00:00:00,Google,1202.44
20170614,2017-06-14 00:00:00,Google,1065.5
20170615,2017-06-15 00:00:00,Google,1184.52
20170616,2017-06-16 00:00:00,Google,872.67
20170617,2017-06-17 00:00:00,Google,936.51
20170618,2017-06-18 00:00:00,Google,851.06
20170619,2017-06-19 00:00:00,Google,1090.13
20170620,2017-06-20 00:00:00,Google,1062.55
20170621,2017-06-21 00:00:00,Google,1092.62
20170622,2017-06-22 00:00:00,Google,1175.47
20170623,2017-06-23 00:00:00,Google,1078.62
20170624,2017-06-24 00:00:00,Google,757.95
20170625,2017-06-25 00:00:00,Google,787.82
20170626,2017-06-26 00:00:00,Google,969.07
20170627,2017-06-27 00:00:00,Google,1161.5
20170628,2017-06-28 00:00:00,Google,885.73
20170629,2017-06-29 00:00:00,Google,1173.98
20170630,2017-06-30 00:00:00,Google,1081.32
20170701,2017-07-01 00:00:00,Google,870.48
20170702,2017-07-02 00:00:00,Google,888.09
20170703,2017-07-03 00:00:00,Google,941.21
20170704,2017-07-04 00:00:00,Google,978.42
20170705,2017-07-05 00:00:00,Google,1097.41
20170706,2017-07-06 00:00:00,Google,884.73
20170707,2017-07-07 00:00:00,Google,928.67
20170708,2017-07-08 00:00:00,Google,765.65
20170709,2017-07-09 00:00:00,Google,880.46
20170710,2017-07-10 00:00:00,Google,928.5
20170711,2017-07-11 00:00:00,Google,1129.15
20170712,2017-07-12 00:00:00,Google,880.98
20170713,2017-07-13 00:00:00,Google,942.56
20170714,2017-07-14 00:00:00,Google,865.13
20170715,2017-07-15 00:00:00,Google,805.51
20170716,2017-07-16 00:00:00,Google,770.89
20170717,2017-07-17 00:00:00,Google,1017.68
20170718,2017-07-18 00:00:00,Google,984.13
20170719,2017-07-19 00:00:00,Google,990.09
20170720,2017-07-20 00:00:00,Google,890.87
20170721,2017-07-21 00:00:00,Google,1100.62
20170722,2017-07-22 00:00:00,Google,900.6
20170723,2017-07-23 00:00:00,Google,640.66
