date_id,category,orders,revenue,est_cogs,contribution_margin,avg_cogs_rate
20180511,perfumery,12,1832.29,690.06,1089.0935900000002,0.42
20180217,auto,12,1300.95,525.39,737.8324500000001,0.5
20180120,health_beauty,14,1637.8699999999997,594.6822000000001,995.68957,0.42
20171203,unknown,4,621.78,279.185,324.5633799999999,0.5
20161009,perfumery,1,22.86,4.998,17.19906,0.42
20170308,toys,2,130.06,52.9828,73.30546,0.52
20180301,home_appliances,2,128.34,42.175000000000004,82.44314,0.5
20170706,sports_leisure,15,2735.1499999999996,1198.9950000000003,1456.8356500000002,0.5
20180514,air_conditioning,2,269.82,116.7,145.29522,0.5
20170227,kitchen_dining_laundry_garden_furniture,1,46.99,14.95,30.677290000000006,0.5
20180331,stationery,4,497.63,213.95,269.24873,0.5
20180513,housewares,12,2253.6700000000005,1021.1630000000006,1167.1505699999998,0.55
20170911,computers_accessories,11,1433.5699999999997,767.5289999999999,624.46747,0.62
20171116,perfumery,13,1633.0499999999997,606.9672,978.72435,0.42
20171031,garden_tools,9,1173.9499999999998,458.12,681.7854500000001,0.5
20170313,bed_bath_table,8,945.06,449.5645,468.0887599999999,0.55
20170504,office_furniture,2,351.53999999999996,149.97500000000002,191.37034,0.5
20180802,telephony,14,1744.42,949.6787999999999,744.1530200000001,0.62
20170228,baby,1,195.42,93.5948,96.15801999999998,0.52
20170920,auto,6,1128.2900000000002,511.75,583.81959,0.5
20170926,fashion_sport,1,238.7,112.5,119.27769999999998,0.5
20180409,perfumery,6,483.09000000000003,148.81439999999998,320.26598999999993,0.42
20180808,home_confort,1,217.66,89.9,121.44785999999999,0.5
20180224,cool_stuff,7,983.6,423.215,531.8606,0.5
20180408,industry_commerce_and_business,2,237.44,104.0,126.55424,0.5
20170429,auto,5,723.97,294.28499999999997,408.68987,0.5
20171130,perfumery,9,682.8199999999999,225.4266,437.59162000000003,0.42
20170810,furniture_decor,10,601.92,241.10350000000003,343.36082,0.55
20180417,books_technical,1,30.18,7.475,21.82978,0.5
20180406,fixed_telephony,3,492.18,205.99,271.91678,0.5
20180322,telephony,17,869.36,378.6526,465.49596,0.62
20180105,small_appliances,3,1011.77,460.45,521.97867,0.5
20180224,garden_tools,6,1093.84,452.4,609.71864,0.5
20180722,office_furniture,2,321.95,129.985,182.62845,0.5
20171116,baby,5,470.94000000000005,212.09239999999997,245.19034000000002,0.52
20180316,small_appliances,4,1650.4100000000003,790.4,812.1481100000001,0.5
20170907,garden_tools,10,797.6699999999998,308.04999999999995,466.48756999999995,0.5
20170816,home_appliances,4,485.92999999999995,215.825,256.01303,0.5
20180213,books_technical,1,88.03,34.675,50.80212999999999,0.5
20180820,sports_leisure,13,1141.67,469.755,638.80657,0.5
20171016,perfumery,6,627.27,212.0454,397.03377,0.42
20170706,stationery,2,218.53,97.495,114.69763,0.5
20171012,health_beauty,8,847.1200000000001,287.1792,535.37432,0.42
20180615,garden_tools,3,702.3299999999999,268.995,412.9674299999999,0.5
20180311,unknown,4,447.24999999999994,193.39,240.88975,0.5
20180131,unknown,5,595.25,263.13,314.85775,0.5
20180308,toys,6,447.17,182.8736,251.32846999999998,0.52
20180311,pet_shop,6,551.84,222.89499999999998,312.94164,0.5
20180430,baby,9,1875.03,899.1528000000001,921.5013299999999,0.52
20180824,kitchen_dining_laundry_garden_furniture,2,343.45000000000005,147.0,186.48995000000002,0.5
20170822,watches_gifts,3,1302.7599999999998,604.2672,660.71276,0.48
20170724,telephony,6,227.29,83.607,137.09159,0.62
20180411,home_appliances_2,2,2798.8100000000004,1348.0,1369.64451,0.5
20171101,electronics,1,397.02,223.20000000000002,162.30642,0.62
20171011,home_confort,2,66.88922111361441,22.9,42.04943370131959,0.5
20170818,bed_bath_table,12,1502.2600000000002,722.2050000000002,736.4894600000002,0.55
20170404,baby,1,71.8,31.1948,38.522999999999996,0.52
20180817,christmas_supplies,1,21.38,4.295,16.46498,0.5
20180317,audio,2,523.28,243.45,264.65488,0.5
20171121,fashion_shoes,2,323.08,136.608,177.10268,0.48
20180718,pet_shop,8,852.99,361.39,466.86329,0.5
20170926,telephony,7,704.2499999999999,370.0656000000001,313.76114999999993,0.62
20180122,fashion_bags_accessories,3,627.39,279.25919999999996,329.93649,0.48
20171013,toys,13,2079.55,954.3403999999999,1064.90265,0.52
20180111,food,2,97.16,33.975,60.367360000000005,0.5
20171109,musical_instruments,3,717.4,293.9,402.6954,0.5
20170621,luggage_accessories,1,122.6,49.95,69.09459999999999,0.5
20180115,toys,5,786.38,334.14160000000004,429.43338,0.52
20180801,air_conditioning,1,256.66,114.5,134.71686000000003,0.5
20170920,small_appliances,1,117.55,51.9,62.24105000000001,0.5
20180607,housewares,15,2700.4199999999996,1182.247,1439.86082,0.55
20180428,auto,7,826.66,360.8,441.88685999999996,0.5
20180129,books_general_interest,1,42.85,15.5,26.10735,0.5
20170702,garden_tools,1,55.0,19.95,33.455,0.5
20171207,construction_tools_construction,1,122.26999999999998,44.0,74.72416999999999,0.5
20170215,perfumery,1,113.28,42.0,67.99488,0.42
20180429,sports_leisure,12,2216.11,993.9350000000001,1157.9078100000002,0.5
20180222,watches_gifts,14,2486.9300000000003,1055.952,1358.8570300000001,0.48
20171024,baby,2,244.48,111.7792,125.61087999999998,0.52
20171211,unknown,6,520.25,221.10999999999999,284.05275,0.5
20180405,costruction_tools_tools,2,93.37,29.95,60.71226999999999,0.5
20180812,costruction_tools_garden,2,156.62,61.45,90.62801999999999,0.5
20171127,art,1,92.78,37.5,52.58938,0.5
20180302,unknown,5,686.14,307.47499999999997,358.76694,0.5
20180210,home_construction,2,447.24,199.95,234.32004,0.5
20170726,health_beauty,8,761.7199999999999,278.607,461.02312,0.42
20170912,perfumery,9,684.0500000000001,232.49939999999998,431.71315,0.42
20180608,stationery,11,1229.5999999999997,507.34499999999997,686.5966,0.5
20180815,home_appliances,4,387.78,158.15,218.38438,0.5
20170115,telephony,1,50.02,13.0076,35.56182,0.62
20170613,baby,6,487.20000000000005,207.10560000000004,265.9656,0.52
20180617,fashion_bags_accessories,4,544.49,227.94719999999998,300.75259,0.48
20180226,construction_tools_construction,2,180.66,77.4,98.02086,0.5
20180119,perfumery,9,807.73,271.1688,513.13703,0.42
20180623,telephony,7,371.75000000000006,153.71040000000002,207.25885,0.62
20170615,furniture_decor,4,371.36,158.57050000000004,202.02005999999997,0.55
20170511,furniture_living_room,2,288.23,100.97999999999999,178.89132999999998,0.5
20180805,home_construction,8,1727.0500000000002,711.8149999999999,965.1505500000002,0.5
20180303,bed_bath_table,24,2995.62,1355.8490000000002,1552.89802,0.55
20170913,furniture_decor,8,1386.0100000000002,665.0105000000001,680.8052099999999,0.55
20171106,stationery,4,326.67999999999995,136.44,180.76628,0.5
20161009,fashion_bags_accessories,1,105.19,38.352000000000004,63.78748999999999,0.48
20170820,luggage_accessories,1,136.5,57.45,75.0915,0.5
20180305,consoles_games,3,1093.6599999999999,521.9449999999999,539.9988599999999,0.5
20180720,arts_and_craftmanship,1,151.7,64.745,82.55569999999999,0.5
20180325,furniture_decor,13,1716.3600000000001,791.1035000000002,875.48206,0.55
20171110,housewares,5,226.89,82.11500000000001,138.19518999999997,0.55
20170717,cool_stuff,8,1280.9299999999998,574.5250000000001,669.25803,0.5
20180403,fashion_bags_accessories,4,279.78,66.72,204.94637999999998,0.48
20171214,health_beauty,11,1948.1600000000003,743.3034000000001,1148.35996,0.42
20171115,telephony,6,595.28,322.9889999999999,255.02788000000004,0.62
20170105,stationery,1,19.62,5.45,13.601020000000002,0.5
20170416,watches_gifts,3,617.69,272.23199999999997,327.54499000000004,0.48
20180223,luggage_accessories,3,1291.12,574.0,679.67752,0.5
20171108,construction_tools_construction,1,108.1,44.95,60.01509999999999,0.5
20170309,perfumery,3,251.38,75.5454,168.54457999999997,0.42
20170808,furniture_living_room,1,160.22,67.485,88.08861999999999,0.5
20180331,home_appliances,3,177.96,60.0,112.79916,0.5
20170311,bed_bath_table,12,1783.3000000000002,832.5460000000002,899.0383,0.55
20180811,furniture_living_room,2,645.8299999999999,245.445,381.65593,0.5
20180223,construction_tools_construction,4,412.25,172.995,227.29975000000002,0.5
20180630,furniture_decor,9,1056.736116799953,406.065,620.0257694127541,0.55
20170721,office_furniture,1,149.71,49.995,95.37341,0.5
20170123,fashion_bags_accessories,4,370.36,143.80319999999998,215.81635999999997,0.48
20161010,computers_accessories,2,216.17000000000002,113.46,96.44107,0.62
20170605,computers_accessories,7,4085.6500000000005,2417.5721999999996,1549.5939500000002,0.62
20180814,computers_accessories,16,2190.09,1141.5812,984.9961900000001,0.62
20171020,stationery,5,798.86,303.13,472.56306,0.5
20171227,home_construction,2,748.72,343.1,383.9071200000001,0.5
20180808,drinks,2,87.1,34.0,50.574099999999994,0.5
20180404,construction_tools_safety,1,73.16,27.45,43.588359999999994,0.5
20180714,cool_stuff,5,836.1999999999999,353.69,458.2602,0.5
20171008,food,1,73.13,28.485,42.524229999999996,0.5
20161008,sports_leisure,2,91.38,35.745000000000005,52.98497999999999,0.5
20170523,electronics,1,216.1,123.38,86.45309999999999,0.62
20170812,baby,3,218.25,90.1004,121.82035,0.52
20171230,electronics,3,119.03,41.509,74.06913,0.62
20170615,health_beauty,4,321.9,103.81559999999999,208.74929999999998,0.42
20180708,construction_tools_construction,4,274.44000000000005,109.75,156.73124,0.5
20180202,baby,5,515.3299999999999,218.80040000000002,281.58502999999996,0.52
20170813,home_appliances_2,1,295.81,108.5,178.73151000000001,0.5
20180222,cool_stuff,9,1720.8899999999999,751.97,919.01419,0.5
20171003,baby,6,915.28,425.45360000000005,463.28327999999993,0.52
20170330,perfumery,1,80.95,20.958,57.644450000000006,0.42
20180826,construction_tools_construction,3,497.59000000000003,224.31,258.84988999999996,0.5
20170520,agro_industry_and_commerce,1,957.15,434.985,494.40765,0.5
20180402,books_imported,1,77.29,34.5,40.548590000000004,0.5
20180430,construction_tools_lights,2,217.65,82.35000000000001,128.98815000000002,0.5
20180615,cool_stuff,3,729.64,304.94,403.54044,0.5
20180401,baby,4,1391.8100000000002,676.8320000000001,674.6155100000001,0.52
20170925,telephony,3,109.61,36.455999999999996,69.97531,0.62
20171116,cds_dvds_musicals,1,74.94,32.5,40.26674,0.5
20171113,furniture_living_room,2,384.28,155.945,217.19088,0.5
20180426,fashion_underwear_beach,1,62.69,24.95,35.921989999999994,0.5
20170910,housewares,6,395.21000000000004,159.4285,224.32041,0.55
20171031,watches_gifts,4,1105.45,503.46720000000005,569.9247499999999,0.48
20180305,pet_shop,2,234.34,99.80000000000001,127.74413999999999,0.5
20180804,watches_gifts,18,2837.1899999999996,1221.4512,1533.4602900000002,0.48
20170614,electronics,1,45.0,18.538,25.157,0.62
20180301,stationery,6,622.0699999999999,246.19,357.83996999999994,0.5
20171108,luggage_accessories,6,1094.0800000000002,428.745,633.6066799999999,0.5
20170201,telephony,2,81.46000000000001,34.7076,44.390060000000005,0.62
20170415,auto,6,951.71,409.29999999999995,514.81041,0.5
20170405,telephony,4,350.57,177.1836,163.21987,0.62
20170909,toys,8,1235.16,520.3016,679.03876,0.52
20180108,garden_tools,6,1676.07,769.3000000000001,858.1639700000001,0.5
20171224,cool_stuff,4,907.01,421.425,459.28171,0.5
20170206,toys,3,383.77,163.17079999999999,209.46987000000001,0.52
20170622,health_beauty,4,470.05999999999995,160.78020000000004,295.64806000000004,0.42
20171229,garden_tools,10,1068.57,395.63999999999993,641.94147,0.5
20170912,audio,1,96.88,44.5,49.570479999999996,0.5
20180511,fashion_bags_accessories,5,780.41,328.608,429.1701100000001,0.48
20170522,unknown,4,605.3800000000001,243.29499999999996,344.52898,0.5
20171109,furniture_decor,11,1193.53,525.404,633.51363,0.55
20180113,home_construction,3,574.8,249.42499999999998,308.7058,0.5
20180302,small_appliances,1,328.35,149.44,169.38785000000001,0.5
20171009,home_construction,1,213.74,89.99,117.55154000000002,0.5
20180127,furniture_decor,4,593.5799999999999,278.93800000000005,297.42818,0.55
20170825,garden_tools,2,87.47,33.125,51.808370000000004,0.5
20180505,kitchen_dining_laundry_garden_furniture,1,535.37,224.95,294.89427,0.5
20180718,unknown,1,130.82,49.99,77.03621999999999,0.5
20180208,luggage_accessories,3,395.29999999999995,159.85000000000002,223.98629999999997,0.5
20180410,industry_commerce_and_business,3,288.96,114.5,166.08015999999998,0.5
20170612,furniture_decor,4,294.05,125.83450000000002,159.68804999999998,0.55
20180121,fashion_shoes,2,221.37,88.128,126.82226999999997,0.48
20180214,fashion_bags_accessories,6,346.89,126.28799999999998,210.54219,0.48
20180407,construction_tools_construction,2,647.8000000000001,298.245,330.7688,0.5
20170324,fashion_bags_accessories,1,75.11,28.32,44.61181,0.48
20180715,fashion_bags_accessories,2,565.46,253.392,295.66965999999996,0.48
20170331,housewares,3,169.44,65.934,98.59223999999998,0.55
20170525,consoles_games,2,134.27,55.95,74.42617,0.5
20180409,baby,13,4600.320000000001,2221.2164000000002,2245.69432,0.52
20170821,fashion_bags_accessories,6,412.16,144.72,255.48736000000002,0.48
20170301,cool_stuff,6,1280.9300000000003,580.185,663.5980300000001,0.5
20171010,stationery,3,170.95,56.900000000000006,109.09245,0.5
20180523,pet_shop,5,641.2,284.43,338.1752,0.5
20180416,construction_tools_safety,2,363.84000000000003,163.48000000000002,189.80864,0.5
20180115,market_place,1,47.4,16.15,29.8754,0.5
20170728,telephony,2,281.92,154.3738,119.37052000000001,0.62
20180606,stationery,9,940.9200000000001,374.65,538.9833199999999,0.5
20170810,office_furniture,2,472.49,189.99,268.79779,0.5
20170916,fashion_male_clothing,1,32.68,12.45,19.28228,0.5
20170409,computers_accessories,4,404.21000000000004,206.3608,186.12711000000002,0.62
20170418,housewares,3,287.31,134.41450000000003,144.56350999999995,0.55
20180127,air_conditioning,2,477.86,219.29500000000002,244.70705999999996,0.5
20180630,air_conditioning,1,53.15,15.5,36.10865,0.5
20170616,sports_leisure,5,473.34,155.27,304.34314,0.5
20180209,home_confort,1,237.24,109.5,120.86004000000001,0.5
20171101,air_conditioning,1,87.64,37.95,47.14844,0.5
20180629,books_imported,1,76.5,29.945,44.3365,0.5
20180415,drinks,2,326.45000000000005,90.5,226.48294999999996,0.5
20180105,consoles_games,4,236.89999999999998,91.4,138.6299,0.5
20180307,musical_instruments,1,78.15,29.95,45.93365,0.5
20180110,musical_instruments,3,856.5500000000001,394.95,436.76005,0.5
20170225,auto,1,193.17,84.5,103.06806999999999,0.5
20171027,perfumery,4,348.83,119.35139999999998,219.36253,0.42
20170326,furniture_living_room,2,281.78000000000003,116.935,156.67338,0.5
20171102,garden_tools,5,461.58000000000004,179.7,268.49418000000003,0.5
20180716,food,2,184.13,75.69,103.10023,0.5
20180715,baby,2,285.87,119.496,158.08377000000002,0.52
20171116,fashion_bags_accessories,6,440.8299999999999,177.2976,250.74833000000004,0.48
20170527,bed_bath_table,12,1555.2500000000002,709.8575000000001,800.29025,0.55
20170814,fixed_telephony,1,34.09,9.995,23.106390000000005,0.5
20170313,sports_leisure,8,970.78,401.86999999999995,540.75738,0.5
20180408,construction_tools_construction,2,261.6,102.495,151.5186,0.5
20180506,drinks,1,195.40000000000003,52.125,137.60840000000002,0.5
20170529,toys,8,725.02,319.0096000000001,384.98481999999996,0.52
20180108,music,1,40.07,12.485,26.42297,0.5
20180406,telephony,10,506.87,218.5376,273.63316999999995,0.62
20170519,electronics,5,766.96,384.338,360.38015999999993,0.62
20180617,baby,3,278.93,113.2508,157.59023000000002,0.52
20171205,stationery,10,1211.27,493.565,682.5781700000001,0.5
20180515,construction_tools_construction,1,111.84,47.6,60.996640000000006,0.5
20171008,garden_tools,7,1267.9499999999996,503.1449999999999,728.0344500000001,0.5
20180526,cool_stuff,2,853.1200000000001,389.84499999999997,438.53452,0.5
20180716,garden_tools,7,739.95,261.695,456.79645000000005,0.5
20170213,small_appliances,1,679.43,317.95,341.77653,0.5
20180103,cool_stuff,6,1097.8799999999999,487.435,578.6064799999999,0.5
20170721,health_beauty,8,835.9000000000001,298.4772,513.1817000000001,0.42
20180605,construction_tools_lights,2,503.87,199.995,289.26277,0.5
20180107,construction_tools_construction,4,1149.73,472.84,643.54783,0.5
20180621,garden_tools,2,215.12,77.495,131.38652,0.5
20180604,electronics,5,236.71,100.86780000000002,128.97761,0.62
20170601,home_appliances,1,48.0,16.45,30.158,0.5
20170804,perfumery,1,71.14,23.9358,45.14114,0.42
20170216,agro_industry_and_commerce,1,36.1,10.995,24.058100000000003,0.5
20170705,fashion_bags_accessories,2,137.88,29.232,104.64947999999998,0.48
20171124,books_technical,1,153.17,63.5,85.22806999999999,0.5
20170314,cool_stuff,7,1383.1699999999998,625.935,717.1230700000001,0.5
20180507,stationery,6,630.38,257.2,354.89898,0.5
20171016,fashion_bags_accessories,2,250.01999999999998,108.4272,134.34222,0.48
20171109,christmas_supplies,1,21.41,4.78,16.00911,0.5
20170508,fashion_sport,1,65.0,24.95,38.165,0.5
20171012,air_conditioning,1,327.31,134.95,182.86801000000003,0.5
20180610,cool_stuff,3,640.55,282.49,339.48404999999997,0.5
20180103,garden_tools,3,539.1800000000001,226.09,297.45378,0.5
20180429,home_appliances,2,206.15,88.95,111.22165000000001,0.5
20170819,perfumery,3,244.48000000000002,80.50980000000001,156.88028000000003,0.42
20171015,office_furniture,1,141.14,56.495,80.55193999999999,0.5
20180613,books_imported,2,100.48,41.94,55.62608,0.5
20180315,consoles_games,1,54.76,19.99,33.18196,0.5
20171127,luggage_accessories,3,590.95,231.395,342.4174499999999,0.5
20171219,baby,3,692.97,334.308,338.5658699999999,0.52
20180405,home_appliances,6,1229.8700000000001,572.45,621.75377,0.5
20180613,construction_tools_construction,6,924.73,421.69000000000005,476.22283,0.5
20170531,perfumery,7,906.9599999999999,331.6152,549.0429600000001,0.42
20170728,furniture_living_room,1,129.01,51.985,73.28370999999999,0.5
20180826,luggage_accessories,1,167.86,69.95,93.04206,0.5
20180203,perfumery,5,543.62,192.43560000000002,335.41942,0.42
20180227,toys,8,857.88,384.5868,448.41468000000003,0.52
20180420,bed_bath_table,16,2226.7299999999996,992.2165000000005,1169.9383300000002,0.55
20170712,toys,12,2217.31,1037.4103999999998,1115.59761,0.52
20171125,consoles_games,15,1299.6599999999996,510.69,751.2798599999999,0.5
20180408,art,2,149.63,56.45,88.84073000000001,0.5
20170607,home_confort,2,356.23,163.945,181.95433,0.5
20170329,pet_shop,2,285.59,129.9,147.40788999999995,0.5
20180330,home_construction,2,601.68,257.195,327.0362799999999,0.5
20170327,housewares,6,367.9,151.40400000000002,205.82689999999997,0.55
20180509,garden_tools,4,338.92999999999995,126.44000000000001,202.66102999999998,0.5
20170617,small_appliances,3,567.58,248.945,302.17518,0.5
20171119,unknown,5,469.07,197.89,257.57696999999996,0.5
20171118,musical_instruments,1,165.8,75.0,85.99180000000001,0.5
20170924,costruction_tools_garden,1,90.75,29.45,58.66825,0.5
20180802,furniture_living_room,4,668.24,244.445,404.41604,0.5
20180818,pet_shop,4,418.59000000000003,165.85,240.60089000000002,0.5
20180709,pet_shop,2,259.88,84.9,167.44348000000002,0.5
20170525,auto,2,176.36,69.45,101.79556,0.5
20180701,garden_tools,6,1180.8,460.59,685.9667999999999,0.5
20180520,office_furniture,4,884.1050782425518,375.3,483.1660309735179,0.5
20180508,construction_tools_construction,3,412.01,151.9,248.16171000000003,0.5
20180310,stationery,4,662.3399999999999,299.4,343.73214,0.5
20161010,market_place,3,532.14,237.495,279.21294,0.5
20170321,food,2,230.92,100.495,123.72832,0.5
20171229,watches_gifts,10,3316.2999999999997,1510.9440000000002,1709.1833,0.48
20170420,toys,3,236.87,98.696,131.30477000000002,0.52
20170416,garden_tools,2,626.75,279.45,329.12424999999996,0.5
20180130,fashion_bags_accessories,4,191.34,62.971199999999996,122.81994000000002,0.48
20170124,consoles_games,2,896.5999999999999,429.935,440.6636,0.5
20180816,home_appliances,2,133.27,48.2,81.20517000000001,0.5
20180522,fashion_bags_accessories,3,173.4,66.23519999999999,102.1362,0.48
20170930,cool_stuff,4,498.77,217.39499999999998,266.91067,0.5
20180404,auto,12,1735.0199999999998,739.4900000000001,945.21442,0.5
20170903,auto,2,70.94,21.994999999999997,46.88774000000001,0.5
20171223,garden_tools,6,573.53,221.575,335.32263,0.5
20180415,housewares,5,834.83,367.64200000000005,442.97793,0.55
20170830,food_drink,1,41.81,13.35,27.247510000000002,0.5
20180403,baby,12,3280.05,1482.0936000000002,1702.8349500000002,0.52
20170407,fashion_bags_accessories,2,182.77999999999997,71.856,105.62337999999998,0.48
20170718,perfumery,5,510.11,175.71120000000002,319.60561,0.42
20171006,construction_tools_construction,1,127.11,54.95,68.47381,0.5
20170424,electronics,2,225.55,120.8938,98.11525,0.62
20170801,market_place,2,346.88,149.45,187.37048000000001,0.5
20180210,pet_shop,6,654.2800000000001,268.6,366.70588,0.5
20170831,electronics,3,121.44,46.4318,71.48643999999999,0.62
20180730,construction_tools_construction,7,665.34,277.26500000000004,368.78013999999996,0.5
20170604,perfumery,3,344.63,132.5016,202.13413000000003,0.42
20180817,musical_instruments,1,114.65,47.4,63.92515,0.5
20170321,cool_stuff,4,538.46,234.935,287.90966,0.5
20180501,books_technical,1,68.64,28.745,37.904439999999994,0.5
20180813,fixed_telephony,1,86.58,34.95,49.11917999999999,0.5
20170703,musical_instruments,1,40.1,12.5,26.4371,0.5
20171022,garden_tools,3,673.48,259.29499999999996,394.65407999999996,0.5
20170829,luggage_accessories,1,324.97,150.0,165.54587000000004,0.5
20180603,toys,6,554.63,235.96040000000002,302.58533,0.52
20171107,home_confort,1,317.8,149.5,159.0838,0.5
20180807,pet_shop,6,1104.33,490.49499999999995,581.80943,0.5
20170809,telephony,4,168.45000000000002,69.3098,94.25515,0.62
20180112,books_general_interest,1,76.89,29.95,44.71019,0.5
20180816,stationery,5,414.97,164.935,238.00087,0.5
20180220,baby,7,844.89,329.60720000000003,490.7809900000001,0.52
20180118,furniture_mattress_and_upholstery,1,266.18,124.5,133.96078,0.5
20180526,watches_gifts,7,1041.52,413.3327999999999,597.98312,0.48
20170523,musical_instruments,1,1925.81,949.56,920.40151,0.5
20170204,consoles_games,1,264.86,119.95,137.22906000000003,0.5
20180419,baby,5,2311.7099999999996,1148.8828,1095.7876099999999,0.52
20170813,garden_tools,3,293.98,121.705,163.74958,0.5
20170328,food,2,340.26,138.44,191.95245999999997,0.5
20180426,office_furniture,2,434.37,179.94,241.83327000000003,0.5
20170603,unknown,2,85.48,30.2,52.80108,0.5
20170208,luggage_accessories,3,486.26000000000005,185.29999999999998,286.85846000000004,0.5
20170331,fixed_telephony,1,30.95,9.995,20.05745,0.5
20171022,cool_stuff,4,545.8299999999999,217.895,312.10593,0.5
20170204,pet_shop,3,352.68,144.35000000000002,198.10228,0.5
20180712,housewares,7,734.8500000000001,322.1845,391.35485,0.55
20180827,toys,4,312.83,134.0508,169.70712999999995,0.52
20180219,unknown,6,490.42,204.39,271.80782,0.5
20170909,computers_accessories,4,122.31000000000002,35.885600000000004,82.87741,0.62
20180327,books_general_interest,2,121.66,47.495,70.63686,0.5
20180220,fashion_bags_accessories,8,960.4,366.76800000000003,565.7804,0.48
20170917,luggage_accessories,2,228.82,82.9,139.28422,0.5
20171224,watches_gifts,3,443.15999999999997,190.6992,239.60916,0.48
20180819,toys,5,617.47,250.99880000000002,348.56457,0.52
20171013,market_place,1,47.75,17.95,28.41525,0.5
20170510,furniture_living_room,1,297.16,134.995,153.54736000000003,0.5
20170318,toys,3,353.81,155.4228,188.12671,0.52
20170626,unknown,2,150.74,51.995000000000005,94.37354,0.5
20180308,market_place,1,101.54,39.95,58.645340000000004,0.5
20170709,garden_tools,4,571.6,240.44,314.5836,0.5
20171207,luggage_accessories,3,638.35,279.49,340.34785,0.5
20171009,small_appliances,4,639.86,291.845,329.45906,0.5
20170629,toys,3,211.2,90.376,114.69919999999999,0.52
20180403,audio,4,715.5400000000001,308.77,386.01934000000006,0.5
20171101,furniture_decor,3,441.78,158.29,270.67838,0.55
20180217,consoles_games,1,188.6,79.0,104.13059999999999,0.5
20180412,stationery,5,424.34999999999997,155.745,256.29885,0.5
20170718,costruction_tools_garden,2,74.75999999999999,21.64,50.95196,0.5
20170625,pet_shop,3,273.21999999999997,112.95,152.34661999999997,0.5
20171109,computers,2,2776.5299999999997,1340.0,1356.01063,0.5
20170430,telephony,4,352.99999999999994,179.0994,163.6636,0.62
20180408,luggage_accessories,3,466.29999999999995,163.945,288.83230000000003,0.5
20171206,electronics,12,630.0200000000001,245.20999999999992,366.53942,0.62
20170729,pet_shop,4,491.09000000000003,205.895,270.95339,0.5
20170817,market_place,1,40.77,16.495,23.092670000000002,0.5
20180509,kitchen_dining_laundry_garden_furniture,1,166.06,72.5,88.74426,0.5
20170426,pet_shop,5,831.96,373.22,434.61316,0.5
20180118,housewares,7,672.9,301.18,352.20589999999993,0.55
20180313,musical_instruments,2,279.15,113.95,157.10465,0.5
20180818,unknown,2,258.21999999999997,112.9,137.83162,0.5
20171002,computers_accessories,6,1039.73,579.1172,430.46063000000004,0.62
20170823,electronics,2,190.71,105.3318,79.84761,0.62
20171215,fashion_bags_accessories,4,349.03,138.6192,200.28893,0.48
20170710,housewares,8,531.62,222.6895,293.51351999999997,0.55
20171229,food,1,57.78,25.0,31.104380000000003,0.5
20170718,fashion_bags_accessories,6,306.46000000000004,111.72959999999999,185.84306,0.48
20180610,fashion_shoes,2,234.26,95.904,131.56246000000002,0.48
20171223,cool_stuff,4,745.27,317.44,406.21717,0.5
20180719,electronics,3,100.89000000000001,36.394,61.570190000000004,0.62
20180728,electronics,4,459.17999999999995,228.77999999999997,217.08378000000002,0.62
20180629,construction_tools_construction,3,1798.96,867.45,879.34016,0.5
20180713,drinks,2,142.43,52.745000000000005,85.55453,0.5
20171104,toys,7,778.78,349.60120000000006,406.59417999999994,0.52
20180219,consoles_games,3,323.39,141.4,172.61168999999998,0.5
20180612,books_general_interest,1,43.17,12.45,29.46807,0.5
20171031,fashion_shoes,2,197.02,81.504,109.80242000000001,0.48
20171005,unknown,3,1581.0300000000004,594.9449999999999,940.2351300000003,0.5
20170301,home_appliances_2,1,32.53,6.95,24.63663,0.5
20180317,baby,6,645.48,252.24680000000004,374.5142799999999,0.52
20180806,fashion_bags_accessories,7,538.97,211.96800000000002,311.37187000000006,0.48
20180309,toys,4,1118.9099999999999,535.4388,551.02281,0.52
20171130,fashion_bags_accessories,3,258.87,95.8992,155.46357,0.48
20180108,flowers,1,38.91,11.4,26.38161,0.5
20171004,fashion_bags_accessories,5,326.21000000000004,118.1088,198.64110999999997,0.48
20170331,furniture_living_room,1,148.1,64.95,78.8551,0.5
20170507,bed_bath_table,9,854.5699999999999,372.504,457.2834699999999,0.55
20170319,computers_accessories,2,256.74,123.37380000000002,125.92073999999997,0.62
20180805,unknown,2,327.47,149.995,167.97836999999998,0.5
20180125,audio,1,205.07,94.5,104.62297,0.5
20170815,fashion_bags_accessories,4,540.34,229.82399999999998,294.84614,0.48
20170626,home_construction,1,624.79,297.5,309.17108999999994,0.5
20170310,garden_tools,3,1442.8300000000002,677.3500000000001,723.6379300000001,0.5
20170912,construction_tools_lights,1,258.98,114.5,136.96958,0.5
20170828,luggage_accessories,2,467.59,204.39999999999998,249.62989,0.5
20180213,construction_tools_construction,2,202.2,93.5,102.83619999999999,0.5
20170320,baby,2,191.0,83.148,102.31300000000002,0.52
20171119,auto,3,342.1,146.60500000000002,185.5741,0.5
20171230,office_furniture,2,892.5799999999999,374.9,491.79517999999996,0.5
20170511,furniture_mattress_and_upholstery,1,145.82999999999998,54.7,86.90092999999999,0.5
20180324,home_appliances,1,231.29,96.625,127.95759,0.5
20170622,musical_instruments,1,81.63,34.95,44.312729999999995,0.5
20180508,industry_commerce_and_business,2,371.92,155.0,206.13432,0.5
