date_id,date,channel,spend,total_revenue,total_contribution_margin,revenue_proxy,contribution_margin_proxy,mer_proxy
20171023,2017-10-23 00:00:00,Google,926.02,25684.98,13574.248480000004,7960.002268912062,4206.779553637034,8.595929104028059
20171107,2017-11-07 00:00:00,Google,962.83,24613.63999999998,13496.63804,7515.825611351075,4121.226191988152,7.805973651995757
20171110,2017-11-10 00:00:00,Google,1024.23,22628.520000000015,12291.392719999996,7374.690649781248,4005.7952957141347,7.200229098719279
20171113,2017-11-13 00:00:00,Google,1031.87,29171.729999999996,15979.674030000002,9807.902328076632,5372.5672807455285,9.50497865823857
20171115,2017-11-15 00:00:00,Google,816.04,26726.979999999992,14293.205080000002,7125.215537144722,3810.462944620451,8.731453773276705
20171120,2017-11-20 00:00:00,Google,934.56,50017.83,26092.098429999973,15228.80452609391,7944.196432873466,16.295159782243957
20180118,2018-01-18 00:00:00,Google,1169.09,32765.29,17415.307389999994,10621.37744106409,5645.4422665370175,9.085166617680496
20180124,2018-01-24 00:00:00,Google,989.67,36553.85999999999,19458.826760000004,10356.639219650446,5513.181053683515,10.46473998368188
20180204,2018-02-04 00:00:00,Google,1021.05,28072.83999999999,15064.664240000002,9879.222340095535,5301.46460086854,9.6755519711038
20180209,2018-02-09 00:00:00,Google,1196.39,34643.869999999995,18128.299270000007,10972.108734599766,5741.439128013286,9.171013410844093
20180320,2018-03-20 00:00:00,Google,1050.65,42536.71000000004,23197.669210000007,11610.75631871702,6332.00086136221,11.05102205179367
20180322,2018-03-22 00:00:00,Google,1020.0,36989.79,19654.874590000007,10714.431785266004,5693.214615236074,10.50434488751569
20180323,2018-03-23 00:00:00,Google,1172.84,34638.14999999996,18573.620350000027,10840.331052572581,5812.787156323289,9.242804689959911
20180406,2018-04-06 00:00:00,Google,1003.72,31957.970000000012,16669.94157,8431.846920785965,4398.22665509375,8.40059670105803
20180414,2018-04-14 00:00:00,Google,980.58,22397.87000000001,12126.081269999995,7887.698958358029,4270.356002706673,8.043911724038864
20180415,2018-04-15 00:00:00,Google,902.49,36564.190000000024,20197.680889999992,10870.679024469797,6004.85081151414,12.045207176223334
20180418,2018-04-18 00:00:00,Google,1131.24,46308.65000000003,24645.615349999982,14764.8687372993,7857.91154768533,13.051933044534582
20180423,2018-04-23 00:00:00,Google,1297.57,44363.29000000002,23834.68508999999,14142.63249832936,7598.291108285251,10.899321422604839
20180506,2018-05-06 00:00:00,Google,772.67,32703.940000000006,17407.003040000007,9313.590125130382,4957.252600801573,12.053774735825622
20180513,2018-05-13 00:00:00,Google,763.01,36202.28999999997,19251.991190000015,10329.258360531287,5492.98928206427,13.537513742324855
20180531,2018-05-31 00:00:00,Google,959.01,28156.52,15128.153619999995,8045.6428482636375,4322.825440792634,8.389529669412871
20180607,2018-06-07 00:00:00,Google,869.05,42676.38000000003,22798.112779999992,11724.250569491209,6263.201957247535,13.490881502204948
20180623,2018-06-23 00:00:00,Google,948.68,21101.589999999982,11694.617289999997,7517.784170734997,4166.397354207235,7.924467861381074
20180625,2018-06-25 00:00:00,Google,1093.26,41743.3,22081.497199999987,12941.909841077184,6846.050645693994,11.837906665456693
20180626,2018-06-26 00:00:00,Google,1195.86,37273.87999999998,20357.39238000001,12737.27315083211,6956.55154179625,10.65114072787125
20180627,2018-06-27 00:00:00,Google,947.95,32505.929999999997,18227.391129999993,8711.409121197557,4884.839822934381,9.189734818500508
20180706,2018-07-06 00:00:00,Google,1080.07,22108.67000000001,11903.84077,6766.711026416316,3643.360301414018,6.265067103443588
20180707,2018-07-07 00:00:00,Google,644.42,11277.240000000002,6387.489040000001,2964.4334673198755,1679.070967924324,4.600157455261903
20180712,2018-07-12 00:00:00,Google,900.57,22950.83,12342.728829999996,6786.72293796052,3649.8323096632053,7.536030445118668
20180713,2018-07-13 00:00:00,Google,934.64,32529.389999999992,17970.619689999996,9016.31037375112,4980.9936409407965,9.646826985525035
20180720,2018-07-20 00:00:00,Google,888.25,37905.61999999997,20424.423319999994,10726.752461888902,5779.821913755037,12.076276343246723
20180802,2018-08-02 00:00:00,Google,868.83,45594.420000000006,24696.251919999988,14510.815190241585,7859.793972656493,16.70155863660507
20180808,2018-08-08 00:00:00,Google,1090.01,50832.61999999997,27301.29832,16314.48336435774,8762.219560333662,14.967278616120716
20180811,2018-08-11 00:00:00,Google,722.37,30565.719999999998,16502.171920000004,9497.651007587881,5127.7008937913615,13.147903439494831
20180813,2018-08-13 00:00:00,Google,996.14,45811.25999999999,24746.89336000002,13756.248503749968,7431.0205559934475,13.80955337979598
20180829,2018-08-29 00:00:00,Google,813.75,1762.7,977.9529,454.3703217407005,252.08644342216547,0.5583659867781265
20161006,2016-10-06 00:00:00,TikTok,767.96,7261.299999999999,3988.6677000000004,1823.8569627829543,1001.8535739981096,2.374937448282403
20161007,2016-10-07 00:00:00,TikTok,685.74,7609.59,4024.406789999999,1781.7584190147095,942.3005286253872,2.598300258136771
20170107,2017-01-07 00:00:00,TikTok,688.38,1447.9899999999998,760.88329,382.0041912229669,200.73384886050331,0.5549321468127588
20170114,2017-01-14 00:00:00,TikTok,637.8,1507.36,879.0865599999997,350.38530515850164,204.3433636200625,0.5493654831585163
20170125,2017-01-25 00:00:00,TikTok,846.64,10340.19,5547.728789999999,2395.0979884765015,1285.0203009366533,2.8289449925310657
20170126,2017-01-26 00:00:00,TikTok,906.99,15047.410000000002,8147.639809999998,4127.469809047992,2234.878781848339,4.550733535152529
20170202,2017-02-02 00:00:00,TikTok,746.1,10483.77,5737.088269999998,2313.7934718109673,1266.189298919117,3.101184119837779
20170214,2017-02-14 00:00:00,TikTok,931.89,14348.689999999997,7320.747890000003,3307.5585314939585,1687.5270244521216,3.5493014534912475
20170413,2017-04-13 00:00:00,TikTok,908.05,11216.11,6134.510410000001,2738.2659938485194,1497.6601731449443,3.015545392708022
20170424,2017-04-24 00:00:00,TikTok,799.08,15762.049999999994,8542.519750000001,3737.518669285916,2025.6138667475789,4.677277205393597
20170501,2017-05-01 00:00:00,TikTok,866.47,14796.769999999995,7901.53747,3427.156261283777,1830.1158708338971,3.9553086215146247
20170504,2017-05-04 00:00:00,TikTok,964.32,15813.960000000003,8504.87256,4057.092436162799,2181.936348245761,4.207205529453707
20170505,2017-05-05 00:00:00,TikTok,900.76,16360.290000000005,8838.375690000004,4280.8367282889085,2312.6511371233537,4.752472055030095
20170514,2017-05-14 00:00:00,TikTok,671.84,17327.24,9267.105839999998,4642.932947895729,2483.173952468651,6.910771832423983
20170519,2017-05-19 00:00:00,TikTok,741.44,21525.090000000004,11335.752290000008,4513.1063888221215,2376.7359895872223,6.086947546426037
20170523,2017-05-23 00:00:00,TikTok,859.77,20411.07,10868.826869999999,5004.65582600884,2664.962577504605,5.820923998288892
20170612,2017-06-12 00:00:00,TikTok,831.86,17300.93999999999,8964.568039999998,3927.936667139736,2035.2799044089518,4.721872270742356
20170614,2017-06-14 00:00:00,TikTok,763.32,23407.10999999999,12077.25901,5041.653321256241,2601.3187018576145,6.604901379835771
20170615,2017-06-15 00:00:00,TikTok,849.2,14820.470000000008,7951.212470000003,3336.720669807496,1790.157464552751,3.929251848572181
20170622,2017-06-22 00:00:00,TikTok,669.19,10394.479999999998,5549.54868,2031.8399245203652,1084.7867879002408,3.0362676138620794
20170630,2017-06-30 00:00:00,TikTok,838.29,14750.450000000003,7999.783150000003,3697.5810468822897,2005.352145501209,4.410861452340228
20170703,2017-07-03 00:00:00,TikTok,892.06,19203.9,10114.812600000001,5088.888601932057,2680.3490202937296,5.704648344205611
20170721,2017-07-21 00:00:00,TikTok,820.25,15124.85,8185.334850000002,3491.5058404442143,1889.5489498915078,4.256636196823181
20170726,2017-07-26 00:00:00,TikTok,765.15,13709.719999999998,7536.485720000003,3118.290693277685,1714.1818564271325,4.075397887051801
20170810,2017-08-10 00:00:00,TikTok,775.54,23196.09,12363.200290000004,6397.402431934566,3409.7284327548373,8.248965149359886
20170823,2017-08-23 00:00:00,TikTok,796.02,18593.789999999994,9678.394690000003,5294.325705670256,2755.789637125596,6.65099583637378
20170831,2017-08-31 00:00:00,TikTok,726.58,23694.97999999997,12452.08858,5688.72437736048,2989.515072563814,7.829453573399322
20170913,2017-09-13 00:00:00,TikTok,621.06,31601.199999999964,16742.730199999995,6095.730702835997,3229.598069992265,9.815043156596783
20170921,2017-09-21 00:00:00,TikTok,682.27,22458.18999999999,12240.498190000004,5481.79512920502,2987.769867339483,8.034641900134874
20171001,2017-10-01 00:00:00,TikTok,512.85,21471.55000000001,11539.308350000001,4480.210109445249,2407.768695118702,8.735907398742807
20171012,2017-10-12 00:00:00,TikTok,759.65,22111.290000000005,12065.152089999996,5655.540255658287,3085.97794771968,7.444928922080283
20171015,2017-10-15 00:00:00,TikTok,518.84,21299.14999999999,10910.56075000001,4882.864888056238,2501.263853026041,9.4111188190121
20171021,2017-10-21 00:00:00,TikTok,539.76,17101.819999999996,9274.069820000004,4071.6140508925373,2207.9774543335416,7.543378632897098
20171101,2017-11-01 00:00:00,TikTok,707.96,22066.959999999985,11586.991559999995,5363.846582250662,2816.466113940175,7.5764825445656
20171109,2017-11-09 00:00:00,TikTok,724.98,28440.61999999998,15037.45922,6352.304202422135,3358.6650149313746,8.76204061135774
20171118,2017-11-18 00:00:00,TikTok,513.29,27185.15000000001,14518.55925,5908.924299277153,3155.732726978518,11.511863272764234
20171206,2017-12-06 00:00:00,TikTok,728.26,45490.24,24472.680239999994,9542.507181611314,5133.644644290232,13.10315983523922
20171214,2017-12-14 00:00:00,TikTok,891.05,29580.869999999988,15897.513370000002,7958.5599287118275,4277.132919776956,8.931664809732146
20171230,2017-12-30 00:00:00,TikTok,634.7,15201.6,8128.425199999998,3714.115714186729,1985.9693563119274,5.851765738438205
20180110,2018-01-10 00:00:00,TikTok,723.45,44824.929999999986,23398.44833,9311.60501019353,4860.62351241558,12.871110664446098
20180114,2018-01-14 00:00:00,TikTok,615.29,35390.749999999956,18712.39874999999,7607.612850849297,4022.426345887454,12.364271889433107
20180120,2018-01-20 00:00:00,TikTok,620.21,26770.63000000002,14601.752130000003,6423.331411488441,3503.5370149823593,10.356704038129731
20180127,2018-01-27 00:00:00,TikTok,691.35,24568.62,13158.224720000002,6113.306137234788,3274.1055841105654,8.842563299681476
20180128,2018-01-28 00:00:00,TikTok,657.52,27038.13,14210.187430000004,6147.468909313471,3230.8700868529786,9.349478204942011
20180218,2018-02-18 00:00:00,TikTok,647.93,28947.03999999996,15215.673140000012,6504.06967042112,3418.788179548427,10.038228929700924
20180307,2018-03-07 00:00:00,TikTok,883.7,42471.16,22600.096959999988,9310.55148520255,4954.405914899652,10.535873582893005
20180313,2018-03-13 00:00:00,TikTok,960.35,41858.24000000001,22375.191740000006,11453.36455598104,6122.360328771484,11.92623997082422
20180314,2018-03-14 00:00:00,TikTok,966.53,28323.840000000015,15187.341940000006,7493.804237790612,4018.2040073219973,7.753307437731485
20180325,2018-03-25 00:00:00,TikTok,710.53,30192.800000000007,16189.532100000013,7489.985086289065,4016.1678937693146,10.541405832672886
20180328,2018-03-28 00:00:00,TikTok,760.23,34348.62,18025.13242,6876.761502399098,3608.719555589188,9.045632903725318
20180426,2018-04-26 00:00:00,TikTok,762.53,36622.61000000001,19837.526510000018,7844.226570778501,4249.015909796299,10.287105518180926
20180504,2018-05-04 00:00:00,TikTok,840.0,45494.100000000006,24170.360899999985,11101.730839622807,5898.189897334887,13.2163462376462
20180514,2018-05-14 00:00:00,TikTok,911.91,62053.9,32764.275600000008,16669.682779028113,8801.54318643391,18.279964885819997
20180517,2018-05-17 00:00:00,TikTok,955.16,35920.01000000002,19016.723309999983,10208.535564395917,5404.5891476202705,10.687775413957786
20180520,2018-05-20 00:00:00,TikTok,676.23,23016.979999999996,12260.213780000002,5846.4948259360535,3114.1911940506498,8.645719394194362
20180528,2018-05-28 00:00:00,TikTok,924.21,30114.989999999994,15448.819989999993,7873.207238239369,4038.910900104069,8.518850951882547
20180529,2018-05-29 00:00:00,TikTok,954.21,29441.330000000024,15759.327830000004,7850.950026632616,4202.449252348672,8.227696237340433
20180601,2018-06-01 00:00:00,TikTok,828.61,37284.05000000002,19729.21365000001,9103.722258549311,4817.322191370838,10.986739550028735
20180604,2018-06-04 00:00:00,TikTok,755.29,34326.39999999999,19008.6299,8253.525397851172,4570.482475820454,10.927624353362512
20180611,2018-06-11 00:00:00,TikTok,799.88,57345.56,30796.910459999996,14238.971919997763,7646.910122817274,17.80138510776337
20180624,2018-06-24 00:00:00,TikTok,609.94,29291.58999999999,16119.874890000001,6611.544560701041,3638.4938867490914,10.839663836936486
20180630,2018-06-30 00:00:00,TikTok,693.63,18621.71,10145.472509999998,4434.236679105502,2415.8590339286,6.392798291748486
20180710,2018-07-10 00:00:00,TikTok,806.28,22246.770000000004,12140.763770000005,5311.713617696705,2898.76958526329,6.587926796766267
20180719,2018-07-19 00:00:00,TikTok,700.74,44911.25000000002,23630.61845000001,9689.351118069222,5098.173827252072,13.82731272379088
20180721,2018-07-21 00:00:00,TikTok,623.52,25194.23000000001,13917.49053,6103.112449581386,3371.4072516037995,9.788158278132835
20180722,2018-07-22 00:00:00,TikTok,690.96,31012.059999999998,16774.69736000001,8345.702915452803,4514.264472053469,12.07841686270233
20180728,2018-07-28 00:00:00,TikTok,543.84,30065.120000000003,16480.58072,7372.88003210577,4041.5386503694426,13.55707566950899
20180801,2018-08-01 00:00:00,TikTok,720.07,48282.250000000044,26188.525050000022,10909.358979528448,5917.288877689486,15.150414514600591
20180810,2018-08-10 00:00:00,TikTok,727.24,39444.43999999999,21246.899040000004,9113.011965842374,4908.758881823774,12.530955346023834
20180817,2018-08-17 00:00:00,TikTok,745.75,37584.040000000015,20513.86493999999,9581.636132106758,5229.783427174457,12.84832200081362
20180823,2018-08-23 00:00:00,TikTok,778.23,19522.57999999999,10535.933180000002,4557.853420072117,2459.7793466905664,5.856692006311909
20180825,2018-08-25 00:00:00,TikTok,640.55,11737.759999999997,6131.6836600000015,2912.0162699995735,1521.2069918289812,4.546118601201426
20170111,2017-01-11 00:00:00,Email,149.55,2881.5200000000004,1398.3143200000002,120.55574031903409,58.50204685246215,0.8061233053763562
20170117,2017-01-17 00:00:00,Email,125.56,3893.6099999999988,2113.6183099999994,130.34550495112856,70.75712408045516,1.038113292060597
20170118,2017-01-18 00:00:00,Email,154.69,4683.38,2510.1567800000003,204.7751773514722,109.75359671957014,1.3237777319249608
20170119,2017-01-19 00:00:00,Email,167.81,4140.159999999999,2132.387559999999,191.78973960044272,98.78121977402405,1.1428981562507758
20170128,2017-01-28 00:00:00,Email,96.02,5909.98,3152.3985799999996,197.79791339749104,105.50591733325895,2.0599657716880966
20170131,2017-01-31 00:00:00,Email,129.97,12687.529999999995,6824.429830000001,525.843622457277,282.84330385919884,4.045884607657744
20170208,2017-02-08 00:00:00,Email,148.69,13960.93,7618.740730000002,575.039040009086,313.8095639371678,3.8673686193361085
20170209,2017-02-09 00:00:00,Email,164.13,10844.169999999998,5871.27847,462.28883535190084,250.29361268985923,2.816601689830627
20170211,2017-02-11 00:00:00,Email,128.58,5233.15,2833.1383499999993,244.41376483365605,132.32145274225127,1.9008692240912741
20170222,2017-02-22 00:00:00,Email,139.75,8576.960000000001,4628.707960000001,347.357546707779,187.45763550399775,2.485563840485002
20170306,2017-03-06 00:00:00,Email,127.43,10983.080000000004,6169.177979999999,423.1017006006852,237.6555296552787,3.3202676026107287
20170322,2017-03-22 00:00:00,Email,144.96,16390.140000000003,8744.849640000002,650.9159160682831,347.29183608559754,4.490313990537273
20170401,2017-04-01 00:00:00,Email,126.5,19053.909999999996,9716.971909999995,843.8401240035428,430.33533702391475,6.670672917024054
20170414,2017-04-14 00:00:00,Email,128.04,8326.419999999998,4576.973020000001,288.40884091609985,158.5362597133536,2.252490166480005
20170503,2017-05-03 00:00:00,Email,164.39,12155.479999999996,6715.821580000001,531.5625634313865,293.68476889539744,3.233545613671066
20170517,2017-05-17 00:00:00,Email,148.37,21217.809999999994,11289.104910000005,888.15593358198,472.550442795273,5.986088384322842
20170518,2017-05-18 00:00:00,Email,121.82,20861.79,11108.866689999995,694.769445088412,369.9635144334422,5.703246142574389
20170530,2017-05-30 00:00:00,Email,168.84,16248.810000000001,8452.354210000001,860.6872073813103,447.714825935103,5.097649889725837
20170620,2017-06-20 00:00:00,Email,142.35,14069.740000000003,8107.33904,560.3929213171907,322.9125348964876,3.9367258259022884
20170621,2017-06-21 00:00:00,Email,157.14,7275.099999999999,3896.5180000000005,305.56878422986966,163.66156726227868,1.9445639826261276
20170623,2017-06-23 00:00:00,Email,160.19,15422.94,8317.85164,737.6138645449253,397.807596534237,4.604618668736658
20170624,2017-06-24 00:00:00,Email,125.13,10013.7,5465.5846,480.09681561120647,262.0419786805726,3.836784269249632
20170704,2017-07-04 00:00:00,Email,145.48,17940.639999999985,9318.152039999995,866.0493638031774,449.81559443048195,5.953047592818102
20170707,2017-07-07 00:00:00,Email,129.57,15764.140000000012,8386.581440000004,687.2931433532201,365.64252283254103,5.30441570852219
20170708,2017-07-08 00:00:00,Email,119.12,11897.069999999996,6405.289970000001,549.3985208043385,295.79189118336427,4.612143391574366
20170716,2017-07-16 00:00:00,Email,89.4,15540.840000000007,8478.09204,565.9086856640113,308.72371913583265,6.330074783713772
20170720,2017-07-20 00:00:00,Email,132.55,21187.91,11298.027210000004,961.4613579798907,512.6799473766106,7.253574937607625
20170722,2017-07-22 00:00:00,Email,97.19,13318.54,6867.215340000001,496.90169005758156,256.2090821092514,5.11268330134357
20170802,2017-08-02 00:00:00,Email,123.88,20933.389999999992,11012.652390000003,794.5718799637217,418.00892798105224,6.414044881851161
20170803,2017-08-03 00:00:00,Email,140.93,22063.409999999996,11666.707809999998,1034.9613133246346,547.2676815239518,7.343797015004857
20170806,2017-08-06 00:00:00,Email,101.26,16965.110000000008,9171.603309999999,729.7053965219906,394.49012886246817,7.2062551503258
20170820,2017-08-20 00:00:00,Email,82.62,14955.170000000004,8178.419570000001,484.15448847406236,264.76586648226737,5.860015595183519
20170828,2017-08-28 00:00:00,Email,145.66,25497.07,13549.70767,1159.8336142531464,616.361268921083,7.962608912900909
20170829,2017-08-29 00:00:00,Email,136.6,37025.69999999998,18947.64929999999,1617.913424843333,827.956154014465,11.844168556686185
20170830,2017-08-30 00:00:00,Email,136.5,34874.829999999994,18162.00113000001,1625.0031729180605,846.2638946997427,11.90478514958286
20170916,2017-09-16 00:00:00,Email,103.54,23548.279999999995,12379.79607999999,983.0257394095045,516.796054543299,9.494163988888396
20170917,2017-09-17 00:00:00,Email,89.43,22826.039999999997,12153.82714,935.4900129233307,498.10584351322126,10.460583841253836
20171006,2017-10-06 00:00:00,Email,141.48,19924.420000000002,10811.588619999999,925.5305614435996,502.2206762137031,6.541776657079444
20171014,2017-10-14 00:00:00,Email,104.64,16131.480000000003,8631.29848,755.2057209583251,404.0798483087041,7.217180055029865
20171029,2017-10-29 00:00:00,Email,103.86,20055.169999999995,10835.334270000003,817.0499528111305,441.4327753889062,7.866839522541214
20171108,2017-11-08 00:00:00,Email,139.41,23241.95,12406.040550000002,1039.8794086780706,555.0647046039668,7.459145030328317
20171122,2017-11-22 00:00:00,Email,127.04,29647.809999999987,16152.755809999999,1278.091098698989,696.3311428472924,10.060540764318239
20171124,2017-11-24 00:00:00,Email,112.62,178450.1100000001,94994.01180999991,5805.191754898311,3090.266820928964,51.5467213185785
20171126,2017-11-26 00:00:00,Email,107.66,53247.47999999995,28412.704479999975,2264.462899081987,1208.310987816523,21.033465531134933
20171127,2017-11-27 00:00:00,Email,110.63,56644.82999999992,29752.406830000004,2215.440637945843,1163.6488478803724,20.02567692258739
20171207,2017-12-07 00:00:00,Email,124.51,32920.87,17740.438670000014,1113.7163998152403,600.160855004606,8.944794794114852
20171212,2017-12-12 00:00:00,Email,140.55,38557.38000000001,20455.35077999999,1548.084407860345,821.2853051693845,11.014474620137637
20171217,2017-12-17 00:00:00,Email,111.33,22106.00000000001,11818.486200000001,883.2086775524857,472.1880741596986,7.933249596267724
20171220,2017-12-20 00:00:00,Email,118.57,32004.67999999999,16803.34498000001,1184.2635503612273,621.7712217075541,9.987885218531057
20171226,2017-12-26 00:00:00,Email,148.99,23797.460000000003,12583.195960000001,1126.7266955001908,595.7704226771324,7.562431676623872
20180101,2018-01-01 00:00:00,Email,124.89,8453.610000000002,4714.20801,308.3201245520944,171.9366283525832,2.46873348188081
20180107,2018-01-07 00:00:00,Email,94.63,33918.11999999999,17480.61562,1204.5694614535869,620.8072777400565,12.729255642540283
20180208,2018-02-08 00:00:00,Email,157.83,31531.309999999987,16560.318710000003,1299.1358364419984,682.3092189655913,8.231235103858571
20180211,2018-02-11 00:00:00,Email,111.81,25876.690000000006,13440.177589999996,1002.2768936501891,520.5758327286866,8.964107804759763
20180212,2018-02-12 00:00:00,Email,152.33,27569.290000000005,14724.32889,1220.9042888623371,652.0659869158986,8.014864365931444
20180213,2018-02-13 00:00:00,Email,139.0,27965.51999999995,15151.701419999992,1101.238658866522,596.6504234967488,7.922580279615266
20180221,2018-02-21 00:00:00,Email,152.14,37588.36999999999,19840.857269999993,1635.6839582862578,863.3886480096443,10.751176273736414
20180223,2018-02-23 00:00:00,Email,168.42,33072.96,17485.011460000005,1633.0051548821746,863.3371142877417,9.696028707292333
20180226,2018-02-26 00:00:00,Email,166.43,49964.59999999998,26412.740600000026,2317.99130795948,1225.3576157957543,13.927725217565822
20180321,2018-03-21 00:00:00,Email,165.95,46294.000000000015,24470.71559999999,2171.9064743116755,1148.056025460744,13.087716024776594
20180402,2018-04-02 00:00:00,Email,148.93,47350.53000000002,25403.708029999987,1889.5298713592892,1013.7387092810745,12.687369041558377
20180407,2018-04-07 00:00:00,Email,99.59,29014.859999999997,15135.099360000002,1033.0257318542403,538.8599873668406,10.372785740076718
20180408,2018-04-08 00:00:00,Email,105.64,27883.610000000004,15003.16641,1108.0191390504278,596.1851972767693,10.488632516569744
20180410,2018-04-10 00:00:00,Email,130.25,32535.280000000017,17381.38278,1199.7022401771085,640.9191455718778,9.210765759517148
20180417,2018-04-17 00:00:00,Email,139.96,42575.02000000006,22386.02122000002,1478.140888055409,777.2091072689576,10.561166676589089
20180422,2018-04-22 00:00:00,Email,136.16,31991.79000000001,17035.930790000006,1612.6711338671887,858.7626332753575,11.843941934982292
20180501,2018-05-01 00:00:00,Email,136.63,38232.10000000002,20368.935699999998,1400.5667587212818,746.1806767598741,10.250799668603394
20180508,2018-05-08 00:00:00,Email,127.63,54720.09000000001,29230.50788999998,1931.0427540050766,1031.529013509895,15.130006691256575
20180515,2018-05-15 00:00:00,Email,134.81,49428.11000000002,26725.308610000015,1822.2002108680024,985.246309936885,13.51680298841334
20180521,2018-05-21 00:00:00,Email,131.32,29446.71,15498.644410000006,1037.4702080873988,546.0501985150568,7.900321414006997
20180527,2018-05-27 00:00:00,Email,101.59,14693.679999999997,7744.759979999998,541.5744957696605,285.453642724324,5.330982338514229
20180602,2018-06-02 00:00:00,Email,99.94,28939.99000000001,15591.096090000005,1176.6540009926612,633.909189124099,11.77360417243007
20180613,2018-06-13 00:00:00,Email,154.34,41092.340000000004,22910.85464,1866.102445867894,1040.4372659388048,12.090854255979616
20180616,2018-06-16 00:00:00,Email,109.38,29000.08,15715.770480000007,1150.7575813993985,623.6204185434271,10.520731225081354
20180619,2018-06-19 00:00:00,Email,145.93,39826.33000000002,21249.96513000001,1825.93964601909,974.2588334749952,12.51243504433009
20180629,2018-06-29 00:00:00,Email,158.39,25048.660000000018,13721.679359999996,1140.427850424845,624.7274423759095,7.20012532625068
20180703,2018-07-03 00:00:00,Email,128.9,31361.38,17305.04157999999,1130.040304811743,623.5501901333129,8.766798330579853
20180708,2018-07-08 00:00:00,Email,116.98,17294.260000000002,9592.170259999999,795.7529587979627,441.36018920085746,6.802470155564735
20180717,2018-07-17 00:00:00,Email,138.29,35030.37999999999,19197.37008,1683.317204520025,922.4925147030085,12.172371136886435
20180723,2018-07-23 00:00:00,Email,148.07,47890.820000000014,26091.922919999983,2143.3064585782818,1167.7182998988667,14.474954133708934
20180730,2018-07-30 00:00:00,Email,147.13,44460.74000000002,23593.918539999988,2117.0890189846796,1123.472660505718,14.389240936482564
20180731,2018-07-31 00:00:00,Email,147.94,53070.26000000004,28259.299159999995,2366.598522506339,1260.1863197791113,15.997015834164792
20180826,2018-08-26 00:00:00,Email,113.2,9304.0,5114.370599999999,441.2878140345584,242.5740995525164,3.8983022441215405
20180828,2018-08-28 00:00:00,Email,123.13,4121.23,2109.52973,169.7970754713824,86.91385309093039,1.3790065416339026
20180903,2018-09-03 00:00:00,Email,112.96,166.46,89.13266,6.743481532221334,3.6108641513142086,0.059697959739919745
20161005,2016-10-05 00:00:00,Meta,1323.12,8084.979999999996,4391.84928,3454.5515055496153,1876.5500399965124,2.6109132244615876
20170120,2017-01-20 00:00:00,Meta,1648.66,4656.049999999999,2480.78975,2054.6690024089935,1094.7480806303533,1.2462660599571733
20170122,2017-01-22 00:00:00,Meta,1049.71,4141.870000000001,2251.3555699999993,1641.7058201803409,892.365898148524,1.5639613037699371
20170124,2017-01-24 00:00:00,Meta,1359.26,6794.499999999999,3621.5491,2598.545924425311,1385.0558030629413,1.9117357418193068
20170204,2017-02-04 00:00:00,Meta,1040.91,15717.210000000001,8468.168610000002,5816.6501559383505,3133.9133514070727,5.588043304357101
20170213,2017-02-13 00:00:00,Meta,1727.36,12460.800000000003,6879.854999999999,5773.418993232605,3187.619216076519,3.3423368569566305
20170216,2017-02-16 00:00:00,Meta,1567.24,7138.41,3770.7351099999987,2911.9667897989034,1538.1934371167686,1.8580222491761973
20170225,2017-02-25 00:00:00,Meta,1033.98,5012.31,2704.4135100000003,1901.4702482031414,1025.9464853737356,1.838981651679086
20170316,2017-03-16 00:00:00,Meta,1433.84,16569.070000000003,8982.00947,6084.541196501518,3298.3991646834593,4.243528703691847
20170329,2017-03-29 00:00:00,Meta,1633.91,9805.420000000004,5230.0346199999985,4082.711871921309,2177.6450609594935,2.4987373061682154
20170403,2017-04-03 00:00:00,Meta,1639.71,10776.900000000007,5806.4297000000015,5038.503958724794,2714.6692489962056,3.0728018727243196
20170415,2017-04-15 00:00:00,Meta,1151.4,9391.56,4876.43476,3538.9974779987624,1837.5744090721353,3.0736472798321715
20170426,2017-04-26 00:00:00,Meta,1417.09,18118.199999999997,9703.799500000001,7284.300607707844,3901.3474072990193,5.140323202977824
20170429,2017-04-29 00:00:00,Meta,1293.43,13699.240000000005,7305.60514,5721.456661478752,3051.1694951242835,4.423476076385078
20170502,2017-05-02 00:00:00,Meta,1321.01,20308.140000000003,10799.784239999999,8067.595508809706,4290.313678689325,6.1071418905305075
20170506,2017-05-06 00:00:00,Meta,1081.23,18619.22,10100.973620000006,7971.292739950585,4324.446334676663,7.372430232189807
20170520,2017-05-20 00:00:00,Meta,1307.42,12364.170000000007,6629.130969999999,5378.562872286627,2883.751817612295,4.113875321080163
20170522,2017-05-22 00:00:00,Meta,1311.77,28906.6,15223.595699999987,11021.308147652957,5804.347080769941,8.401860194739136
20170525,2017-05-25 00:00:00,Meta,1623.72,17431.590000000004,9072.12749,7738.815531974815,4027.6028249670676,4.7661022417503105
20170603,2017-06-03 00:00:00,Meta,1000.55,12265.440000000004,6640.10454,5017.308467397394,2716.205267234267,5.014550464641841
20170617,2017-06-17 00:00:00,Meta,904.3,12746.150000000001,6767.705350000002,4322.486854046351,2295.0708572733074,4.779925748143704
20170625,2017-06-25 00:00:00,Meta,1005.17,20734.340000000007,11235.293040000004,7964.938714926665,4315.952208164914,7.9239717808198264
20170626,2017-06-26 00:00:00,Meta,1324.97,15200.320000000007,7584.575719999997,5961.0747682162355,2974.425732623882,4.499026218115305
